magnitude,depth_km,lat,lng,dist_to_coast_km,central_pressure_hpa,max_wind_knots,wave_intensity,label
,,22.4,124.9,2339.493272927032,970.0,65.0,,typhoon
,,22.5,124.3,2368.626658189721,975.0,60.0,,typhoon
,,22.8,123.8,2375.060286509583,975.0,60.0,,typhoon
,,22.9,123.4,2392.9103062595273,975.0,60.0,,typhoon
,,23.0,123.1,2404.5030810899425,975.0,60.0,,typhoon
,,23.1,122.8,2416.3863247010063,975.0,60.0,,typhoon
,,23.2,122.6,2421.7104311874405,975.0,60.0,,typhoon
,,23.4,122.2,2432.836696873573,975.0,60.0,,typhoon
,,23.5,121.6,2466.7150971846445,975.0,60.0,,typhoon
,,23.5,121.1,2502.1680170083373,980.0,55.0,,typhoon
,,23.5,120.3,2559.6695109061225,980.0,55.0,,typhoon
,,23.6,119.8,2588.3312125018833,985.0,50.0,,typhoon
,,24.0,119.0,2617.1391705450837,985.0,50.0,,typhoon
,,24.8,117.8,2649.890954328971,985.0,45.0,,typhoon
,,24.6,116.4,2773.115336964906,992.0,0.0,,typhoon
,,24.6,115.5,2844.069745520888,994.0,0.0,,typhoon
,,24.9,114.3,2919.5116507701655,996.0,0.0,,typhoon
,,24.8,113.8,2966.509730223754,996.0,0.0,,typhoon
,,23.6,112.7,3136.2036605537296,998.0,0.0,,typhoon
,,23.4,112.4,3174.00119865629,998.0,0.0,,typhoon
,,23.0,112.2,3217.610203713302,1000.0,0.0,,typhoon
,,23.0,111.9,3241.665544325417,1000.0,0.0,,typhoon
,,22.7,111.0,3334.735183697773,1000.0,0.0,,typhoon
,,22.1,109.9,3464.8411591213803,1000.0,0.0,,typhoon
,,21.4,108.0,3667.123329571469,1002.0,0.0,,typhoon
,,21.1,107.5,3728.470348651259,1002.0,0.0,,typhoon
,,20.9,107.2,3766.6930472364284,1002.0,0.0,,typhoon
,,20.8,106.5,3830.703377913163,1004.0,0.0,,typhoon
,,20.6,106.0,3885.346697242158,1006.0,0.0,,typhoon
,,20.5,128.5,2313.420214681538,998.0,0.0,,typhoon
,,20.8,128.0,2309.7750042323646,994.0,0.0,,typhoon
,,21.3,126.8,2327.00013055316,994.0,0.0,,typhoon
,,21.8,126.0,2326.685082267546,990.0,35.0,,typhoon
,,22.2,125.2,2338.6719618484817,990.0,40.0,,typhoon
,,22.3,124.9,2348.336069342983,990.0,40.0,,typhoon
,,22.5,124.6,2349.552465953773,985.0,45.0,,typhoon
,,22.5,124.4,2362.247685437207,985.0,45.0,,typhoon
,,22.6,124.2,2366.3465592716398,985.0,45.0,,typhoon
,,22.6,124.0,2379.242600903481,985.0,45.0,,typhoon
,,22.7,123.8,2383.6296799896336,985.0,45.0,,typhoon
,,22.7,123.6,2396.720299913299,985.0,45.0,,typhoon
,,22.8,123.4,2401.3891490465057,985.0,45.0,,typhoon
,,22.9,123.2,2406.224123660946,980.0,50.0,,typhoon
,,23.0,123.0,2411.223698489597,980.0,50.0,,typhoon
,,23.1,122.8,2416.3863247010063,980.0,50.0,,typhoon
,,23.2,122.7,2414.8837276335157,980.0,50.0,,typhoon
,,23.3,122.5,2420.315965454337,980.0,50.0,,typhoon
,,23.4,122.4,2418.994833595648,980.0,50.0,,typhoon
,,23.6,122.3,2409.609207662365,975.0,55.0,,typhoon
,,23.8,122.2,2400.3993956152067,975.0,55.0,,typhoon
,,24.0,122.0,2398.430862072888,975.0,55.0,,typhoon
,,24.2,121.8,2396.7565897096733,975.0,55.0,,typhoon
,,24.5,121.5,2394.7956146908314,975.0,55.0,,typhoon
,,25.0,121.1,2385.609817582,975.0,55.0,,typhoon
,,25.3,120.9,2377.8542894311954,975.0,55.0,,typhoon
,,25.5,120.6,2385.470246057141,975.0,55.0,,typhoon
,,25.6,120.2,2408.3556273804293,975.0,55.0,,typhoon
,,25.6,119.7,2446.4226474862307,980.0,50.0,,typhoon
,,25.7,119.0,2493.112972911003,985.0,45.0,,typhoon
,,25.9,118.7,2502.367850294368,990.0,0.0,,typhoon
,,28.1,118.8,2348.2675523924395,990.0,0.0,,typhoon
,,31.8,119.0,2124.068415656448,992.0,0.0,,typhoon
,,33.8,119.0,2036.473677540968,992.0,0.0,,typhoon
,,35.0,120.0,1906.5677055608255,994.0,0.0,,typhoon
,,35.5,121.0,1803.726368568661,996.0,0.0,,typhoon
,,36.0,121.5,1745.7841659194382,1000.0,0.0,,typhoon
,,36.5,122.5,1645.7244295359965,1000.0,0.0,,typhoon
,,37.3,123.2,1567.7342370176991,1002.0,0.0,,typhoon
,,39.0,124.0,1478.8668686198932,1000.0,0.0,,typhoon
,,40.0,124.0,1478.6743360383587,1000.0,0.0,,typhoon
,,41.0,125.0,1403.332534610781,998.0,0.0,,typhoon
,,41.0,127.5,1195.9841766711422,1000.0,0.0,,typhoon
,,41.0,131.0,909.973758945474,1000.0,0.0,,typhoon
,,41.0,134.0,673.6090910936036,1000.0,0.0,,typhoon
,,40.0,135.0,554.0301839875478,1000.0,0.0,,typhoon
,,39.5,137.0,374.2837662542834,1000.0,0.0,,typhoon
,,17.0,151.0,2556.9186805879694,1008.0,0.0,,typhoon
,,17.0,149.0,2489.399179681084,1008.0,0.0,,typhoon
,,17.0,147.8,2455.415930765459,1008.0,0.0,,typhoon
,,17.1,147.3,2431.945484871123,1006.0,0.0,,typhoon
,,17.2,147.0,2413.9197845679564,1004.0,0.0,,typhoon
,,17.6,146.9,2368.1965821355425,998.0,35.0,,typhoon
,,18.1,146.8,2311.6365862353164,994.0,40.0,,typhoon
,,18.5,146.8,2268.2949773861783,985.0,45.0,,typhoon
,,18.6,146.9,2259.885132835554,980.0,50.0,,typhoon
,,18.7,147.1,2254.0429143816236,980.0,50.0,,typhoon
,,18.9,147.2,2235.02470423646,975.0,60.0,,typhoon
,,19.2,146.8,2192.551935518381,970.0,65.0,,typhoon
,,19.2,146.6,2187.714194945028,965.0,70.0,,typhoon
,,18.9,146.7,2222.587264769427,965.0,70.0,,typhoon
,,19.0,147.0,2219.134709019877,965.0,70.0,,typhoon
,,19.2,147.0,2197.5488123654513,960.0,75.0,,typhoon
,,19.3,147.0,2186.760574154775,955.0,75.0,,typhoon
,,19.5,147.0,2165.193752965122,955.0,75.0,,typhoon
,,19.8,146.9,2130.2862767520555,955.0,75.0,,typhoon
,,20.0,146.8,2106.1677005003417,955.0,75.0,,typhoon
,,20.7,146.9,2033.3997724275173,950.0,80.0,,typhoon
,,21.4,147.3,1969.5980575832443,945.0,85.0,,typhoon
,,22.7,147.8,1847.4245991414928,945.0,85.0,,typhoon
,,23.3,148.1,1794.8933907288417,945.0,85.0,,typhoon
,,24.2,148.6,1720.543851331185,945.0,85.0,,typhoon
,,25.0,149.4,1673.077505601493,945.0,85.0,,typhoon
,,25.5,149.8,1641.8861009270445,945.0,85.0,,typhoon
,,26.1,150.1,1598.0656024481623,945.0,85.0,,typhoon
,,26.5,150.1,1559.6728123472628,945.0,85.0,,typhoon
,,26.9,150.0,1516.4336820031535,950.0,80.0,,typhoon
,,27.5,149.5,1433.7416439246037,950.0,80.0,,typhoon
,,27.8,148.8,1369.967061699177,950.0,80.0,,typhoon
,,28.1,148.0,1302.7488866739693,955.0,75.0,,typhoon
,,28.5,147.3,1231.8088252568703,955.0,75.0,,typhoon
,,29.3,146.4,1113.592387889609,955.0,75.0,,typhoon
,,29.9,145.6,1021.1195090544348,955.0,75.0,,typhoon
,,30.7,144.9,913.229778027486,960.0,75.0,,typhoon
,,31.5,144.4,813.004099994055,960.0,75.0,,typhoon
,,32.6,144.1,689.038480825311,960.0,75.0,,typhoon
,,33.2,144.1,628.146533101509,960.0,75.0,,typhoon
,,33.8,144.2,572.9789654463099,960.0,75.0,,typhoon
,,34.4,144.3,520.6007195744314,965.0,70.0,,typhoon
,,35.1,144.7,481.0950160457613,965.0,70.0,,typhoon
,,35.8,145.0,446.96482324594444,965.0,70.0,,typhoon
,,36.8,145.7,443.32248330366036,965.0,70.0,,typhoon
,,38.2,146.0,434.5326798997538,965.0,70.0,,typhoon
,,39.9,146.3,489.9829240908431,965.0,70.0,,typhoon
,,41.5,146.8,609.5897766364059,965.0,70.0,,typhoon
,,43.7,146.9,779.2431030171168,965.0,65.0,,typhoon
,,44.9,146.9,884.0011076139452,965.0,65.0,,typhoon
,,46.3,147.1,1022.6007223402944,970.0,60.0,,typhoon
,,47.3,147.5,1133.7851785307337,970.0,60.0,,typhoon
,,48.8,147.5,1280.9087320599474,970.0,0.0,,typhoon
,,52.0,148.0,1620.0639308557672,970.0,0.0,,typhoon
,,54.0,148.0,1827.7648601264164,974.0,0.0,,typhoon
,,56.5,149.0,2110.8934457888486,976.0,0.0,,typhoon
,,57.5,149.0,2215.9705785947526,980.0,0.0,,typhoon
,,59.0,149.0,2374.59066030111,984.0,0.0,,typhoon
,,60.5,148.5,2526.7454057583923,994.0,0.0,,typhoon
,,19.0,165.0,3154.1056052108893,1004.0,0.0,,typhoon
,,19.5,165.5,3148.8892988900757,1004.0,0.0,,typhoon
,,20.0,166.0,3145.0340302445065,1002.0,0.0,,typhoon
,,20.3,166.0,3121.277724013732,1002.0,0.0,,typhoon
,,20.6,166.4,3127.310066288565,1002.0,0.0,,typhoon
,,21.5,167.5,3141.525826291028,1002.0,0.0,,typhoon
,,21.8,167.4,3111.4773775242575,1002.0,0.0,,typhoon
,,22.2,166.6,3020.431040583691,1002.0,0.0,,typhoon
,,22.4,166.3,2982.6173175111367,1002.0,0.0,,typhoon
,,22.4,166.1,2967.3635434156454,1002.0,0.0,,typhoon
,,22.0,166.0,2989.8420613183953,1000.0,0.0,,typhoon
,,21.4,166.2,3050.5781265262945,1000.0,0.0,,typhoon
,,20.8,166.9,3149.1731553608374,998.0,0.0,,typhoon
,,20.5,167.0,3179.8071563085314,996.0,0.0,,typhoon
,,20.0,167.3,3241.028360421485,994.0,0.0,,typhoon
,,19.5,167.4,3287.600962578272,992.0,35.0,,typhoon
,,19.1,167.1,3297.159919558946,990.0,40.0,,typhoon
,,18.8,167.3,3335.7484143125735,990.0,45.0,,typhoon
,,18.8,167.6,3357.750145699011,985.0,50.0,,typhoon
,,18.8,167.8,3372.4734695760512,980.0,55.0,,typhoon
,,19.2,167.7,3333.446324911201,975.0,60.0,,typhoon
,,19.5,167.7,3309.8766937601563,970.0,65.0,,typhoon
,,20.0,167.7,3270.9376848313946,960.0,75.0,,typhoon
,,21.1,167.5,3171.6269696582617,960.0,75.0,,typhoon
,,22.7,166.4,2968.0604609731713,960.0,75.0,,typhoon
,,23.2,164.9,2816.4612006285074,955.0,75.0,,typhoon
,,23.8,163.5,2665.8917969196946,950.0,80.0,,typhoon
,,24.4,161.9,2501.284228902509,950.0,80.0,,typhoon
,,24.9,160.8,2382.1719445922895,940.0,85.0,,typhoon
,,25.7,159.4,2218.807916511413,940.0,85.0,,typhoon
,,26.3,158.4,2100.407756099434,940.0,85.0,,typhoon
,,27.3,157.3,1944.6980786979414,940.0,85.0,,typhoon
,,28.5,156.2,1774.9464246289983,940.0,85.0,,typhoon
,,29.3,155.4,1657.7568408252762,940.0,85.0,,typhoon
,,30.1,154.7,1548.7188743197669,950.0,80.0,,typhoon
,,30.6,154.3,1483.869475204585,950.0,80.0,,typhoon
,,31.3,153.9,1406.019220401706,955.0,75.0,,typhoon
,,32.1,154.0,1362.2020652104684,965.0,70.0,,typhoon
,,33.1,154.4,1335.9534110188702,975.0,60.0,,typhoon
,,33.9,154.8,1328.062669473881,975.0,60.0,,typhoon
,,35.0,155.8,1365.8254570509628,980.0,55.0,,typhoon
,,35.8,157.1,1451.0714186213168,980.0,55.0,,typhoon
,,36.5,158.0,1510.451140035212,985.0,50.0,,typhoon
,,37.8,158.9,1563.9467404866807,985.0,50.0,,typhoon
,,38.8,160.3,1674.4767779638307,985.0,45.0,,typhoon
,,39.3,161.6,1783.2113154135302,985.0,45.0,,typhoon
,,39.9,163.0,1900.5120520945547,980.0,0.0,,typhoon
,,40.2,164.3,2010.2655836809095,976.0,0.0,,typhoon
,,40.6,166.0,2153.173578067099,968.0,0.0,,typhoon
,,40.9,167.5,2278.7631956623036,964.0,0.0,,typhoon
,,41.3,168.9,2395.103874347838,966.0,0.0,,typhoon
,,41.5,170.0,2486.3577172960704,968.0,0.0,,typhoon
,,41.6,171.5,2610.8060968558902,970.0,0.0,,typhoon
,,41.7,172.7,2709.9975388353846,972.0,0.0,,typhoon
,,41.9,174.0,2816.6099198839584,976.0,0.0,,typhoon
,,42.0,175.5,2939.8538350541085,980.0,0.0,,typhoon
,,42.3,177.0,3061.145765513742,982.0,0.0,,typhoon
,,42.8,178.0,3139.408868654953,984.0,0.0,,typhoon
,,43.4,179.4,3249.047309152886,984.0,0.0,,typhoon
,,44.5,181.0,3371.1879386263367,986.0,0.0,,typhoon
,,14.1,140.0,2689.3436909102797,1004.0,0.0,,typhoon
,,14.7,138.7,2630.675011384181,1004.0,0.0,,typhoon
,,15.1,137.3,2602.0636217493775,1000.0,0.0,,typhoon
,,15.3,134.8,2625.9588766373645,1000.0,0.0,,typhoon
,,15.4,133.0,2661.7912018214142,1000.0,0.0,,typhoon
,,15.6,131.6,2684.385642935571,1000.0,0.0,,typhoon
,,16.0,129.7,2712.5765299494124,998.0,35.0,,typhoon
,,16.5,128.0,2734.112642500023,996.0,35.0,,typhoon
,,17.0,127.2,2721.563084647542,992.0,40.0,,typhoon
,,17.4,126.3,2726.8649340297643,990.0,45.0,,typhoon
,,18.1,124.8,2739.6440905244517,990.0,45.0,,typhoon
,,18.6,123.9,2744.1476519752696,985.0,50.0,,typhoon
,,19.0,123.4,2736.9579872322597,985.0,50.0,,typhoon
,,19.4,122.8,2737.283893082108,985.0,50.0,,typhoon
,,19.9,122.4,2717.7517141284034,985.0,50.0,,typhoon
,,20.8,122.1,2658.3129411418995,985.0,50.0,,typhoon
,,21.3,122.0,2621.900887051469,985.0,50.0,,typhoon
,,21.8,121.8,2592.8545367357256,985.0,50.0,,typhoon
,,23.5,121.5,2473.7747215530517,985.0,50.0,,typhoon
,,24.3,121.6,2403.2063022958196,985.0,50.0,,typhoon
,,25.1,121.1,2378.041579517574,985.0,50.0,,typhoon
,,25.7,121.3,2318.254991419986,985.0,50.0,,typhoon
,,26.3,121.2,2281.8003957063606,985.0,50.0,,typhoon
,,27.0,121.2,2231.924878599647,985.0,50.0,,typhoon
,,27.7,121.1,2191.422191534301,990.0,50.0,,typhoon
,,29.5,120.7,2107.8685705021794,990.0,45.0,,typhoon
,,30.9,120.8,2019.0263188541778,994.0,45.0,,typhoon
,,32.1,121.1,1931.4553582272692,994.0,45.0,,typhoon
,,33.2,122.4,1769.3395864755375,994.0,45.0,,typhoon
,,34.5,124.4,1543.6662230240024,994.0,45.0,,typhoon
,,35.6,125.9,1374.9927325893643,994.0,40.0,,typhoon
,,36.3,127.4,1223.9548230954163,994.0,40.0,,typhoon
,,37.4,129.9,981.1720389721602,994.0,0.0,,typhoon
,,38.2,131.9,796.7179761177372,992.0,0.0,,typhoon
,,40.0,135.0,554.0301839875478,990.0,0.0,,typhoon
,,41.3,139.2,371.3599696874796,990.0,0.0,,typhoon
,,42.5,142.3,482.7029613084204,990.0,0.0,,typhoon
,,45.0,147.0,897.6234581426088,988.0,0.0,,typhoon
,,46.7,150.0,1190.2134148812427,988.0,0.0,,typhoon
,,48.5,155.0,1598.1853044906743,990.0,0.0,,typhoon
,,50.0,160.0,1988.4170800758725,996.0,0.0,,typhoon
,,51.0,165.0,2349.166934850312,996.0,0.0,,typhoon
,,51.0,170.0,2668.2833088022703,996.0,0.0,,typhoon
,,50.5,174.0,2919.1529803968724,1000.0,0.0,,typhoon
,,50.0,179.0,3255.455546678863,1006.0,0.0,,typhoon
,,16.5,156.5,2852.9960809716486,1002.0,0.0,,typhoon
,,17.5,157.0,2782.959780169284,1002.0,0.0,,typhoon
,,18.5,157.0,2687.923624382342,1002.0,0.0,,typhoon
,,19.7,156.5,2547.017839739194,1000.0,0.0,,typhoon
,,21.6,155.8,2330.43560290974,998.0,35.0,,typhoon
,,22.7,154.8,2171.4361193241207,996.0,40.0,,typhoon
,,24.5,153.6,1937.2129650783559,992.0,45.0,,typhoon
,,26.1,153.3,1775.6309644938851,992.0,45.0,,typhoon
,,27.7,152.9,1612.038608454802,992.0,45.0,,typhoon
,,29.3,152.1,1426.9343307081886,990.0,45.0,,typhoon
,,31.7,150.7,1143.5403733780106,990.0,45.0,,typhoon
,,33.4,149.8,957.8330681947897,990.0,45.0,,typhoon
,,35.7,150.7,905.0402007426327,990.0,45.0,,typhoon
,,38.4,153.3,1069.9474067506787,990.0,45.0,,typhoon
,,42.5,156.4,1382.1892686493893,990.0,0.0,,typhoon
,,46.0,157.8,1623.6333247404707,984.0,0.0,,typhoon
,,48.0,158.8,1795.876542323839,980.0,0.0,,typhoon
,,50.5,160.2,2031.435203435339,978.0,0.0,,typhoon
,,52.8,162.2,2292.3839672667254,974.0,0.0,,typhoon
,,54.0,164.0,2467.3917928264127,972.0,0.0,,typhoon
,,55.3,166.1,2661.1964984938422,970.0,0.0,,typhoon
,,56.4,168.6,2858.9463538582218,970.0,0.0,,typhoon
,,56.8,171.0,3007.2728045324934,972.0,0.0,,typhoon
,,57.0,176.0,3287.2814083670464,972.0,0.0,,typhoon
,,57.0,181.0,3569.431848475759,974.0,0.0,,typhoon
,,14.0,181.0,4760.209569451835,1002.0,0.0,,typhoon
,,15.3,179.7,4559.593924396584,1000.0,35.0,,typhoon
,,15.8,179.1,4474.61558086198,1000.0,35.0,,typhoon
,,16.1,178.5,4404.45675188522,996.0,40.0,,typhoon
,,16.5,177.9,4327.016231905084,994.0,40.0,,typhoon
,,16.7,177.1,4248.445332492041,990.0,45.0,,typhoon
,,16.8,176.6,4201.304533074068,985.0,50.0,,typhoon
,,17.0,176.4,4170.620796155696,985.0,50.0,,typhoon
,,17.2,176.8,4187.7182331912245,980.0,55.0,,typhoon
,,17.5,177.5,4221.93024027722,970.0,65.0,,typhoon
,,18.6,177.8,4167.518800368501,965.0,70.0,,typhoon
,,19.4,177.9,4119.71523356341,965.0,70.0,,typhoon
,,20.7,177.6,4006.124932647114,965.0,70.0,,typhoon
,,22.4,176.5,3802.121743864356,970.0,65.0,,typhoon
,,23.7,175.8,3660.3018992349553,975.0,60.0,,typhoon
,,24.6,175.2,3553.8303293136482,975.0,60.0,,typhoon
,,25.2,174.0,3416.0638812412085,975.0,60.0,,typhoon
,,25.8,171.9,3203.2230213379758,970.0,65.0,,typhoon
,,25.9,170.3,3063.6800568839944,970.0,65.0,,typhoon
,,25.6,168.6,2942.509929784547,965.0,70.0,,typhoon
,,25.3,167.1,2840.4527599257967,955.0,75.0,,typhoon
,,24.9,165.8,2763.997960497896,950.0,80.0,,typhoon
,,24.5,164.3,2675.2726298857783,950.0,80.0,,typhoon
,,24.1,163.0,2605.873833328269,950.0,80.0,,typhoon
,,23.8,161.8,2539.9329423990607,945.0,85.0,,typhoon
,,23.7,161.0,2489.8805761625026,945.0,85.0,,typhoon
,,23.9,160.2,2417.0112769176594,950.0,80.0,,typhoon
,,24.3,159.6,2342.6866102679805,950.0,80.0,,typhoon
,,24.8,159.2,2274.6371651754007,955.0,75.0,,typhoon
,,25.4,159.1,2220.3346077877336,955.0,75.0,,typhoon
,,26.3,159.1,2151.332601015682,960.0,75.0,,typhoon
,,27.1,159.2,2099.507345978405,965.0,70.0,,typhoon
,,28.4,159.3,2015.6196727679946,965.0,70.0,,typhoon
,,29.4,158.8,1910.1047290440054,965.0,70.0,,typhoon
,,30.6,158.7,1827.1689854426695,965.0,70.0,,typhoon
,,31.8,158.9,1775.365845663001,965.0,70.0,,typhoon
,,33.1,159.1,1727.1751452125227,970.0,65.0,,typhoon
,,34.6,158.9,1647.3853220955186,975.0,60.0,,typhoon
,,36.1,159.7,1668.9331140251609,980.0,55.0,,typhoon
,,38.1,161.3,1768.6062181792965,980.0,55.0,,typhoon
,,40.6,164.0,1984.3322099837167,985.0,50.0,,typhoon
,,43.0,167.0,2244.332743316204,992.0,0.0,,typhoon
,,45.5,172.8,2730.2773034470983,996.0,0.0,,typhoon
,,47.9,179.0,3226.6971925193716,1000.0,0.0,,typhoon
,,49.0,187.0,3821.8941434944304,1002.0,0.0,,typhoon
,,16.0,133.5,2583.260397194772,1006.0,0.0,,typhoon
,,16.0,133.0,2597.613479410786,1006.0,0.0,,typhoon
,,16.0,132.5,2612.801611498168,1006.0,0.0,,typhoon
,,16.0,132.0,2628.810067843065,1004.0,0.0,,typhoon
,,16.0,131.4,2649.081675774732,1004.0,0.0,,typhoon
,,15.9,130.7,2684.5994909520164,1002.0,0.0,,typhoon
,,15.8,129.9,2725.3469501964664,1000.0,35.0,,typhoon
,,15.6,129.0,2782.1825447092456,998.0,40.0,,typhoon
,,15.3,128.0,2855.4089408414875,992.0,45.0,,typhoon
,,15.2,127.0,2910.5512376419815,985.0,50.0,,typhoon
,,15.2,126.1,2953.224830423645,980.0,55.0,,typhoon
,,15.2,125.6,2977.791514061013,980.0,55.0,,typhoon
,,15.3,125.4,2977.962283417858,975.0,60.0,,typhoon
,,15.5,125.7,2943.2694214294274,965.0,70.0,,typhoon
,,15.7,125.9,2913.6232704553117,950.0,80.0,,typhoon
,,15.9,125.8,2898.944703806795,940.0,85.0,,typhoon
,,15.7,125.8,2918.601780092701,930.0,90.0,,typhoon
,,15.8,126.1,2893.8665470437377,930.0,90.0,,typhoon
,,15.9,126.3,2874.1633245916364,930.0,90.0,,typhoon
,,16.2,126.5,2834.722436485396,935.0,90.0,,typhoon
,,16.6,126.8,2780.536644337381,940.0,85.0,,typhoon
,,16.9,127.2,2731.4815472913265,940.0,85.0,,typhoon
,,17.2,127.6,2682.5909474824557,940.0,85.0,,typhoon
,,17.5,128.1,2629.213973661493,940.0,85.0,,typhoon
,,17.8,128.5,2580.7406119522,935.0,90.0,,typhoon
,,18.1,128.9,2532.4542943210054,930.0,90.0,,typhoon
,,18.7,129.2,2458.6096510992816,925.0,95.0,,typhoon
,,19.1,129.4,2409.406320549261,920.0,100.0,,typhoon
,,19.7,129.3,2353.8994787033216,915.0,100.0,,typhoon
,,20.2,129.5,2294.797329831363,915.0,100.0,,typhoon
,,20.9,130.0,2201.9376339160463,915.0,100.0,,typhoon
,,21.5,130.6,2114.6681850727537,920.0,100.0,,typhoon
,,22.1,131.4,2018.983536658051,920.0,100.0,,typhoon
,,22.6,132.0,1942.763222662443,925.0,95.0,,typhoon
,,23.2,132.9,1844.7656848391018,930.0,90.0,,typhoon
,,24.1,133.8,1717.3672787489552,935.0,90.0,,typhoon
,,25.1,134.9,1573.7909813500978,940.0,85.0,,typhoon
,,26.2,136.3,1413.0867453516043,945.0,85.0,,typhoon
,,27.1,137.8,1277.8102103588649,950.0,80.0,,typhoon
,,27.5,138.5,1220.2773331964463,955.0,80.0,,typhoon
,,27.9,139.5,1161.6261512930582,960.0,75.0,,typhoon
,,28.3,140.1,1111.7911630679114,965.0,70.0,,typhoon
,,28.7,140.7,1064.4267995662779,965.0,70.0,,typhoon
,,29.1,141.3,1019.8396968121434,970.0,65.0,,typhoon
,,29.5,141.9,978.369724503227,970.0,65.0,,typhoon
,,29.9,142.5,940.3871507755481,975.0,60.0,,typhoon
,,30.3,143.0,904.4055399652916,980.0,55.0,,typhoon
,,31.0,145.0,886.0464541437528,990.0,45.0,,typhoon
,,31.5,147.0,928.7478953928445,998.0,0.0,,typhoon
,,32.0,149.0,1005.0988434591591,1004.0,0.0,,typhoon
,,33.0,152.0,1150.7403656277593,1006.0,0.0,,typhoon
,,34.0,154.0,1256.7302431490793,1008.0,0.0,,typhoon
,,14.0,165.0,3583.9505834559,1004.0,0.0,,typhoon
,,14.0,164.5,3551.8711336223305,1004.0,0.0,,typhoon
,,14.0,163.5,3488.8776297800637,1004.0,0.0,,typhoon
,,13.5,162.5,3473.666033944833,1004.0,0.0,,typhoon
,,13.5,161.5,3414.62309742683,1002.0,0.0,,typhoon
,,14.5,161.0,3291.9093590083044,1002.0,0.0,,typhoon
,,15.0,161.0,3245.3464526482726,1002.0,0.0,,typhoon
,,15.5,161.0,3199.046343322965,1002.0,0.0,,typhoon
,,16.0,160.5,3123.0731891938162,1002.0,0.0,,typhoon
,,16.3,160.2,3077.5349909490715,1002.0,0.0,,typhoon
,,16.5,160.0,3047.1955902937025,1002.0,0.0,,typhoon
,,16.8,159.7,3001.7160225912676,1002.0,0.0,,typhoon
,,17.0,159.5,2971.416256555565,1002.0,0.0,,typhoon
,,17.5,159.5,2925.253677656701,1002.0,0.0,,typhoon
,,18.5,159.2,2815.669039988733,1002.0,0.0,,typhoon
,,20.0,159.0,2668.022644836798,1002.0,0.0,,typhoon
,,21.0,158.5,2547.8413060040634,1002.0,0.0,,typhoon
,,22.0,158.0,2428.2044740247147,1002.0,0.0,,typhoon
,,23.5,156.5,2202.038381695199,1000.0,0.0,,typhoon
,,24.0,155.0,2065.1750122107946,996.0,0.0,,typhoon
,,24.5,153.9,1954.6699261697115,992.0,35.0,,typhoon
,,25.0,153.2,1868.504928619066,992.0,40.0,,typhoon
,,25.0,152.8,1845.6552541550177,992.0,40.0,,typhoon
,,24.9,153.0,1866.1909780514145,992.0,40.0,,typhoon
,,25.5,153.3,1829.101307307216,994.0,35.0,,typhoon
,,25.8,152.6,1761.0717752951252,994.0,35.0,,typhoon
,,25.3,153.0,1829.6339029442672,1000.0,0.0,,typhoon
,,26.5,153.2,1734.3363748331135,1002.0,0.0,,typhoon
,,27.5,153.5,1667.3892395453427,1002.0,0.0,,typhoon
,,28.0,154.0,1659.097476889948,1004.0,0.0,,typhoon
,,29.0,155.0,1650.7730764249309,1004.0,0.0,,typhoon
,,11.0,117.0,3858.9579265016905,1004.0,0.0,,typhoon
,,12.0,118.0,3705.8091277506223,1004.0,0.0,,typhoon
,,13.0,118.5,3583.3193209779533,1004.0,0.0,,typhoon
,,13.5,118.5,3537.533267370489,1002.0,0.0,,typhoon
,,14.0,118.5,3492.00183843774,1002.0,0.0,,typhoon
,,14.5,118.5,3446.735223770126,1000.0,0.0,,typhoon
,,15.0,117.9,3440.113918246809,1000.0,0.0,,typhoon
,,15.0,117.5,3466.004245131308,1000.0,0.0,,typhoon
,,14.5,117.5,3510.3980063830245,1000.0,0.0,,typhoon
,,14.0,117.4,3561.467861998311,996.0,35.0,,typhoon
,,13.6,117.1,3616.49224940968,992.0,40.0,,typhoon
,,13.3,116.7,3669.005090008972,985.0,50.0,,typhoon
,,13.0,116.3,3721.580141183508,980.0,55.0,,typhoon
,,12.8,115.9,3765.300874191728,975.0,60.0,,typhoon
,,12.6,115.4,3815.645722630332,975.0,60.0,,typhoon
,,12.5,114.9,3857.3268286623115,970.0,65.0,,typhoon
,,12.3,114.4,3908.0474592337346,970.0,65.0,,typhoon
,,12.1,113.9,3958.9314427637673,970.0,65.0,,typhoon
,,12.2,113.4,3983.8054387714174,970.0,65.0,,typhoon
,,12.5,113.0,3984.9909451961653,970.0,65.0,,typhoon
,,12.7,112.6,3995.28043125462,970.0,65.0,,typhoon
,,12.7,112.4,4009.121229206017,970.0,65.0,,typhoon
,,12.5,112.3,4033.1661251577048,970.0,65.0,,typhoon
,,12.5,112.5,4019.3418226918648,970.0,65.0,,typhoon
,,12.8,112.5,3993.6377063162113,975.0,60.0,,typhoon
,,13.2,112.4,3966.495975381581,975.0,60.0,,typhoon
,,13.4,112.2,3963.553104020091,980.0,60.0,,typhoon
,,13.5,112.0,3969.199479396688,980.0,60.0,,typhoon
,,13.6,111.8,3974.942761981309,985.0,55.0,,typhoon
,,13.6,111.6,3989.1477002887086,985.0,55.0,,typhoon
,,13.5,111.2,4026.027116516468,985.0,55.0,,typhoon
,,13.4,110.6,4077.394640862476,985.0,55.0,,typhoon
